protected,residential_region,spending_pattern,income,debt_ratio,pay_history,default
0,0.42733878367922784,-0.37289124883086305,0.2727310670848132,-0.793645362637077,-0.5003771203539952,0
0,-0.2468005393621788,-0.3769032346770122,1.350906434737066,0.2574867065571323,-0.3468402534231431,0
0,0.3110471775207985,0.3853484533402743,0.5421072907794926,0.5096334720212865,0.4545032465160113,0
1,1.1123518233725553,2.450381018083978,-0.7576424076700841,0.4384772192666922,-0.36324868251024867,1
0,0.45543033931332566,-1.284530022381769,-1.0156940951837152,-0.29788952836601873,0.4503597933031838,0
0,-0.3479434963871564,1.6804106684059723,1.8698884728463603,1.3682739343904182,-0.8156172289220969,0
0,0.5110079239374302,0.12224773738567887,-1.0411645919359875,-2.088883658754756,1.9293496036723548,0
0,0.03658592546019901,0.3481344811792963,-0.5532692339012398,-1.0939362712240275,0.19367811797896126,0
1,2.512572240034638,1.1382429517115562,0.37250363861786434,0.663569941859158,0.12800519508405128,1
0,-0.6924406357525253,-0.0021090749140961883,-0.2188784490764859,-0.8801076076425519,-0.4826054320399318,0
1,0.7142939360128792,1.5155078072786645,0.5738052048956209,-0.9385099457740792,1.9130207430381936,0
1,1.23026965241466,0.7705424045977788,-1.4677721254245275,-0.4671955842600129,-1.2532902827317778,1
0,-0.8307665688205879,-0.4834088629545177,-0.2103993839063989,-0.785643325957898,-0.7030168440471263,0
1,0.7703590633430336,2.110740524534752,0.6776887473425518,0.6370890105772768,0.8535917107211162,1
0,0.3729304562759255,-0.9314081072155327,0.6810730770173063,0.9044047842953582,0.23965644694050092,0
0,-0.0025072760475950097,0.2646234619881243,-0.5724532763040266,0.08831533044439374,-0.5767678599566204,0
0,-0.2878085860225553,-0.22231014562151066,-1.0217100445978335,1.0546263710270114,-0.5480876059250919,0
1,1.3678224416167408,0.8235757103146547,0.21371310741887384,-1.386434500198794,-0.2908908901428965,0
0,-0.35834259859580364,1.1831591111816402,-1.3124626456240454,0.07588770761192223,0.10213966316718393,0
0,0.9902215006914262,-0.5727015367568628,1.2842705959639074,1.3479534858457805,1.5536310314147947,0
0,-0.441303424585822,-0.6780611998406828,0.15740876424096178,0.9768558035757227,0.6051618446704263,0
0,-0.7932803388499795,-0.1121836221123217,-0.6968115762219673,1.4362940801832396,1.0233352079411855,0
1,2.077630370491797,0.9388648195387391,-1.0545014073860934,-0.5900456646054508,-0.4342742166867096,1
0,-0.12945337400869253,0.0038283941967291917,-0.633056665792373,0.9171898244188604,0.5157296014352644,0
0,1.2232642132907312,0.09323957799083422,-1.561931067677742,-0.4267761378016514,-1.5547890481799143,1
0,-0.31572338327648114,0.14079483938095594,0.4947790702049813,0.5951529038741488,0.18213720913714446,0
0,0.5075905078540751,-0.07433450834613799,-0.8028465909539433,1.3108768219820783,0.1179603870853918,0
0,0.649318398359583,-0.4212970218553351,0.39967176175606267,-0.7940676205909327,1.8214167906965157,0
0,-0.31280149932120216,0.38604182560759825,0.537545717462374,-1.8557635806144948,1.55758504430475,0
0,-0.44575246074542146,-0.06701565990248644,0.965997231882817,1.8475653485417256,-0.25843989923946153,0
1,2.044819918558543,1.1026296127670128,0.2518475969948884,0.4881272188723444,-0.8171402638742695,1
1,1.9449351507483585,2.2879962194585133,1.1252343711635084,-0.10707955856192525,-0.7896919146269279,1
1,0.7536339395734442,1.3272128237651293,1.386110434739763,-0.16200724515043924,-0.2946450956513255,0
0,-0.6770613817828325,0.6551919608979545,0.25821517048998655,-2.096191876935331,1.3017409884002118,0
1,0.07814199703119695,2.1361030682656343,0.31852657489195974,0.20873120229371606,0.4149074822080257,1
1,1.9572321123872816,2.1726037012554755,-0.5574737989485313,-0.5305652617159707,0.5180084888703427,1
1,1.4429036841185527,1.8146946848666603,-0.9876247005590106,0.05247484905728923,0.811206846656989,1
0,-0.0972902525851692,-0.00038009812545882203,1.2820745093111063,0.030292890634956292,-0.9941571949455645,0
0,-1.0148664586211118,-0.038425014390615395,0.6057437124396905,-3.3777588153289075,-0.7090591374176107,0
0,-0.6588614118535958,-0.14647207108997323,0.6868290562490282,0.48996505725481737,0.5202328991301616,0
1,1.3132246524594604,0.0998625979921246,-0.5907096067654906,0.18896949656526324,-0.7789219756409937,1
0,-0.40339536008869253,0.4312840834487173,1.623921503612242,0.3232700057853409,-1.5264079945620113,0
0,0.07070164531057872,0.14667933983104744,-0.2286139245046973,-0.18341972754355415,-1.0825822697918117,0
0,0.3500808759790883,0.4953145597251764,-0.8018407128186725,0.04892337164855722,1.054361172687918,0
0,1.3617675415711183,-0.07020093088317833,-0.5736741251965076,0.1728084159097178,-0.37408097430336357,1
0,-0.01201021801855526,0.3988950971721152,1.5711916167192397,0.27426308388844617,0.22585068333264757,0
1,2.2692415978581675,0.5734957622831334,-1.1110476260097948,0.4755862016210518,-1.0325261827033747,1
1,1.1020163338121354,0.6984406344430579,-0.7511225100561613,0.2827627257530256,0.37940335243031403,1
1,0.5950322110147865,-0.08572695983282896,2.8985093185978723,1.849728827898956,-0.2695921080735027,0
0,-0.21138098802607477,-0.0806095174989757,0.9410377363248739,-0.7260149788214851,0.446198021217759,0
0,-0.9586330307245449,-0.46351535266716004,-0.7330558454252128,-0.3749546050976894,-0.4778813413956605,0
0,0.008803900301461923,-0.5420291251022519,-1.0814473586787927,1.6929564307528482,0.5042840068659061,0
0,-0.46827247470519906,0.20079142677918468,-1.6726971933480528,-0.15460259666529338,-0.5270126243074492,0
0,-1.1725628320527512,-0.2553043165185771,0.0971141462215439,0.9316378584493584,-0.08032278318554371,0
0,1.0416150875161063,-0.8598546040821976,0.7280203544554797,0.13550487176253406,-0.2716800262347626,0
0,-0.3225370278632281,1.5268600636512588,1.518798209900966,-0.22781183638968291,0.02623760969592619,0
0,-0.9825715817665187,-0.022206372292845514,-1.8939835811634371,0.9862482232621212,0.27906454626451743,0
0,0.5389030743043738,-0.6498978317614177,-1.3253815025727678,0.5184225573940461,-0.4949035028899289,0
0,-0.4371686175235711,-0.4019012765598298,-0.11955057756687384,-1.5340098375148419,-0.11961830272829155,0
0,0.6540996202143972,-0.10388578140552232,2.7876700558590697,0.17349316845299767,0.1864865540815549,0
0,-0.4400366008068296,-0.10514757735432043,0.8859025023975043,-0.9950616743737619,0.5076872817432933,0
0,-0.3245386141576783,0.7812985638275256,0.37279977375507595,1.2711526012530427,-0.07608533250565834,0
1,1.806899025686228,1.3523420254206753,-1.224923590526553,1.7535900415141208,-0.8870527942320646,1
0,0.3559316284224661,1.1131249031209514,-2.1199852990987345,1.87397219999096,0.08645419520943551,1
0,0.4610902424043591,-0.2594537664072635,0.03884968559051807,0.35751352549802157,0.6703439773860393,0
0,-0.05384468323759741,0.2558616241559354,-0.09936948915525076,-0.4615676483544236,-1.3331316905751607,0
0,0.31717003293275003,0.6131881165966983,-0.2678075205512705,0.32175834582544766,-1.3214650192132888,0
1,2.047377164154052,2.117091382827007,-0.3804336676494567,-0.9397245366807451,-0.6622114464270136,1
0,0.12034148314010983,0.7871233304572879,-0.7483540204397984,2.3454988004422903,-0.19233015064553705,1
1,1.5144051320414225,1.2367929554719193,-0.9776421270354221,1.1943570308133193,-2.1969145293843835,1
0,-0.867176968938678,-0.0032935561649515793,1.3895077982281645,0.3045263510920115,0.5740901224781347,0
0,0.3595044940679933,-1.4876535399382054,-0.8865282965153725,0.9970491955165695,-0.18253195396135924,0
0,0.025304219484690523,-0.11760602316033644,-0.2761480587683602,-0.4917241248613628,-2.3510999455278845,0
1,1.3518304885895756,2.054752506757989,-0.03907810571616679,-1.1079580912024547,-1.113168493181286,1
0,0.7666598181549961,0.5381018879135295,0.7062803350312943,-2.2132533906734295,-0.3005841290758589,0
0,-0.8567001797479894,-0.051892272606048846,-0.8518303411963781,0.08305676139963457,-1.772537341846545,0
0,0.9864217892189318,1.0194836657579744,0.9780680215002732,-0.20815442374982535,0.970461195253394,0
0,-0.013363967180679387,-0.2304031706068842,-0.5796663615532783,0.5192892810931562,0.18683309002819617,0
0,0.190510907101739,-0.4296838944119397,-0.1618971692564155,0.013072700444952321,0.678189498125716,0
0,-0.2370264687181625,-0.2808970411358215,1.64309858565982,0.47388526124202135,-1.0290206626006433,0
0,-1.000243747513998,-0.6734790149016693,-0.9692277130986685,0.8110834004954379,0.41137278261179305,0
1,1.5162340609205323,1.7734370190221218,0.7209047124406752,-1.460181103683431,-0.6606433298194699,1
1,1.8008469441356756,1.5730890869651653,1.0046108680595498,0.8688997100233145,-0.1924687489996662,1
0,0.40573526784155645,0.3659876678238309,0.30989780224032437,-0.40658025335750725,0.35283004678607455,0
0,-0.11881991906334084,-0.24862269115872682,-0.11753082218517352,0.5175788540590545,-0.07006519740813667,0
0,-1.3155239047226508,-0.03484378760355214,2.125704035082167,1.0222268248278585,0.8084196603710639,0
1,0.6750031932504248,0.09294876595465529,-0.01384539441935645,1.0290942410209682,0.13907771761253732,0
0,1.2312117742579762,0.22573533078662827,0.2040775000328025,0.1291528163275482,-0.4631264408672211,0
1,0.9444784097367308,1.4593048730357896,-0.33652677387752844,0.178475826673812,0.8428806577443804,0
1,2.456229674943525,0.7396834031039211,0.15108185737972077,0.891912232023792,1.0536529637808747,1
1,1.0395479575494428,1.3372054807480414,0.9641179787064542,-1.5011761604116665,0.08759638031252431,0
0,-0.10947354583672052,-0.15470958124210024,-0.2753053409111772,-0.9515790549470062,1.336107375987632,0
1,1.9751249557599424,2.458587161004495,-2.1085304612637246,-0.27925672802191903,-0.2354416022610062,1
0,-0.4921166679485242,-0.6366761808766827,0.5135701828168205,-1.3327940776341116,-0.1279350863760464,0
0,0.9553290814554325,0.19885570732002134,-1.0783344411088136,-0.2717167640385787,0.004378883468581051,0
0,0.045437014841046584,-0.6544610116070164,0.7418764419591726,-0.3263489471352493,-0.12979674852667047,0
0,0.2765105077798019,-0.3347240664421622,-0.0013247317267035285,0.08710658656117275,-0.3105439148639314,0
1,1.4394357951885246,1.566091372215338,0.9431091033115159,-0.056883429106975913,-0.7148584473743324,1
1,1.9952321722102546,1.273182205482133,-0.9483437679172113,1.0693485294074356,-0.9941216954839313,1
0,0.9472756439099175,-0.0035945137281338025,-0.5352212038343268,0.5730046944931119,0.11076108876665554,0
1,1.5212284374260714,1.5996332649391818,-0.34003602599335087,-0.07103127543766262,1.1983405983459114,1
0,1.0378276744495416,-0.2962137427191347,-1.4822822026170952,-0.33326235518453345,0.81420154682775,0
0,-0.3669574850274707,0.5304879208892639,1.1114202087153782,-0.047558109910481226,0.3880846746494701,0
0,0.458457623611026,-0.18328784594256298,-1.6254229161113314,-0.02986104290864268,1.2491689289131704,0
1,1.89346860174583,1.341466723068457,1.0973136179781766,2.5187562908851855,0.019247375266954782,1
0,-0.6411492436094216,0.21678676475271336,0.4243984786736575,-1.4575272127511913,-0.988812982500989,0
0,0.12828582278239906,0.13620012069890092,-0.1988673323428531,-0.9262750430983222,-0.34944620241548835,0
0,0.004419562710223671,0.38653675472571164,0.34511614863477913,-1.0729259346949942,-0.06066070913817652,0
1,1.088084694233893,1.590178640890823,0.31773328833032305,0.26927168382693023,-0.5124225992444014,1
1,1.814801460516476,1.6814183969337047,-0.40042791157802077,0.22967334663220246,0.610067227635928,1
1,1.6877737276651106,1.204776491500915,0.29814981435980276,-0.5730717934939863,0.935539509891251,1
1,1.55644783161567,0.7587373411486876,0.7311833285170073,0.896117667120943,-1.732123669960454,1
1,1.5588535185647892,0.5434166583482838,-0.9446826998210169,0.3696568644462505,-0.14546020860036396,1
0,-0.05400615535417162,-1.0024260885853797,0.34619495233957576,0.9381003146719046,-2.903122426022,0
0,-0.22061977274779648,1.0576360306375654,-2.6263250962472626,1.2034543529109165,-0.09157354070326287,1
1,1.683900457008989,0.07233595346352462,-1.9295998999000614,-2.131044885940622,-0.1027517355733385,0
1,1.2136514725817318,2.1162340993862614,0.5645266515564303,0.6856166740212631,1.776209826503836,0
0,1.5940856948819995,-0.4925214067784839,-0.4178292318442006,-1.290060472396908,1.4762569291374277,0
0,-0.8455999472791894,0.7118645832718827,-0.8534381724935188,0.24941262463463132,0.9323504899918633,0
1,1.2491583536593247,0.07847598325073002,-0.05302547355694728,-0.07289600512739743,-0.959738780511366,0
0,-0.3034452627461644,-0.14105634112996954,-0.3959516548742255,-0.030213751378044957,-1.0175077734313902,0
1,2.8242960485947224,2.2724146418151605,-0.9886077978129807,-1.2046213336822362,-1.0960538807019093,1
0,-0.7920807899864996,0.427925738085349,-1.6390490119333025,1.0304865363867661,1.5266173712671045,0
0,0.2555533787916659,-0.20235927641447501,-1.9681574707335656,-1.2904949773608416,-0.9104420481227811,0
1,1.749036439027924,0.23421361908291094,0.7387923852598552,0.7505336113725967,-0.3855701020696429,1
0,0.2001613828047288,-0.7934931132905592,-0.42249955247731835,-1.4318903886712204,-0.8997681733612325,0
0,0.7418058975665641,0.8334882579356274,0.9695493139349181,-0.017856049507386267,-1.258172491296185,0
0,0.729497615848253,-0.20894472075223536,-0.4326501646030613,1.8043912715721608,0.3326162936043854,0
1,1.3294259040879297,1.3569055379519364,0.35496995250337543,2.36163054830609,0.15334328282133192,1
0,0.11641046969639454,0.1701210628215785,-0.12540444123452998,-1.6187188579692824,-2.2245587988607736,0
0,-1.1184612192912864,-0.7817033478525337,0.044446728859096486,-0.7045382361833248,-1.3019346140828596,0
1,1.6594558051131576,1.6443741079041074,0.09303681061097219,-0.5226613062439679,0.25518815160170494,1
1,1.1236063433008487,1.1482307115985964,-0.4457067568314786,2.255053583520935,-0.07221382181213899,1
0,-0.1118294555763099,0.17622167134532443,-1.2296215128794679,-0.06832663218454633,-0.400931718003737,0
0,-1.011223118890017,-0.34683055232222043,0.7661317455737034,1.074664086224138,0.6056780674101837,0
0,0.2429233720314452,-0.9438696360366943,1.5935467921920556,0.29970713416582134,-1.4430329676889941,0
0,-1.0179412173453646,-0.2564235190872103,1.6592154099740235,-1.1992125030001204,-0.5949916994877625,0
0,0.08897076407495184,0.3844665702648011,-0.5532699110679784,-1.8598021030516498,0.5180371518662444,0
1,0.8640966441864705,1.6364360534462215,-0.7331707579706717,-0.6130917495197014,-0.6492950264594141,1
0,-0.5097846210815308,0.018558520400836092,-0.5542824478353274,2.3168732217700887,0.31254672854432813,0
0,0.6928392615270976,0.5388791118062056,-0.1758374021437915,0.25761326004933066,-1.1462296668849066,1
1,1.9527507675481732,1.277843592473464,-0.05246096412630516,1.0543739597357351,-0.8238494539835937,1
0,0.6895218826023257,0.0337657884091305,-0.9979284582573041,-1.4182425616931185,-1.7821978123494204,0
0,0.9358362795007741,-0.2878601278162353,-1.4797358465454047,-0.32522191557941255,-2.0571265647904364,1
1,1.1362967757161413,1.9739707860520732,0.04994230650739764,0.7788439236332544,-0.4759471488390975,1
1,2.499382997464523,1.5749171286330585,-3.5304091008965424,-1.0911669584869983,0.450024028794516,1
1,0.7206966062926592,1.0658251338959768,-0.10065681931580951,-0.06396739133282653,-0.11479868672566494,0
0,0.4476602007269419,-0.8934178479166827,-0.9447476084110652,-0.8797661169280175,1.1602848888460708,0
0,-0.2960026287599829,0.6629767649389959,0.7801545266128417,0.8264343839205704,-0.39279943478768875,0
1,1.0418199144164104,0.953560969289216,1.047634877105146,0.3985165457938994,-2.120139124845883,1
0,0.3686819203826655,0.0432386114937282,1.071245760247934,0.6833854187344675,0.34419431654587246,0
0,0.5669709151015279,1.4115598098867428,-0.3464468812906376,0.8710750358006029,-1.0785281225392904,1
0,0.5491610319879269,0.4809057250399853,-1.135144011963411,-0.2276748032055665,0.12588064924893166,0
1,1.7289159333368753,2.366689753296195,-0.8145923168666186,1.003231721917261,-2.2854819564293862,1
1,1.6791743807975434,1.0771251124753107,0.28761068318139993,-0.5898481501910621,-0.27504904112046763,1
0,0.3161199514199415,0.6425858380921242,-1.6458644750411904,0.6257201014359685,0.7026918801592807,1
1,1.7822584453103147,1.4160013957711346,1.3935494894640366,-1.9709532800961351,0.5804799802897374,0
0,0.3248135037515882,0.21961015246114912,-0.33063003179733347,-0.7463561892892113,-0.25074190021503673,0
0,0.12239967666642855,1.2125050278237364,0.5001736724429345,2.315803203581627,-0.051331651633235775,0
0,0.5056702947038183,-0.16718749448982367,-1.7814261137368408,0.6109879367304878,-0.49718631343276704,1
0,-0.9763246839302566,0.01155267220592182,-0.9259820257583495,0.6113468865296362,-0.29829894246130517,0
0,-0.07876408505183173,-0.5419287909047775,-1.9056791456563793,-0.8238959314326909,0.6267738757753086,0
0,-0.8303078963073517,0.5330811335448459,1.021189493801152,-1.0942104559833499,-0.7498880843559028,0
1,1.766021210562931,1.0636238610280184,-0.16020473987501962,-0.26436016423909664,-0.6518982532133624,1
0,0.9851581055122186,0.6136262494913272,0.571304953436236,-0.06712848462769042,-1.579549079149765,0
1,1.315549130831819,0.4100520549530893,0.06341368233007569,1.9144671871135412,0.6466976559816136,1
1,1.6763512181783293,1.7291828431001641,0.4684750539123603,1.0189394219428372,-0.31986170887473775,1
0,0.4538920289529833,-0.38621598363783344,-0.33744186040852664,0.10892787126365122,-1.2629420160698455,0
1,0.3593662409400853,1.8383105835981264,-0.2035455894739064,0.06571280393659414,0.8223492810387406,0
0,-0.3132662892865126,-0.008135503712536985,-0.09173241880924222,0.7581407607558021,-0.10104396384572592,0
0,0.21870939556371014,-0.3212033489209748,0.40563165492722825,-1.3187958655083787,-0.7967978624757898,0
1,-0.13819683539436478,1.168064229874403,0.4321184212180277,-1.921349910133805,0.8381127900535131,0
1,1.0139149041550173,0.8897670199648158,2.811436884007344,0.7433880808871426,-0.39594419948687054,0
0,0.6605147840287736,0.5026726531925154,1.6816021273796067,0.07201266385512482,-1.6238721313506317,0
0,0.6017981402704349,-0.6291824096552487,-1.778758785889637,-1.3121163947476666,0.9040048218973964,0
0,0.22459093642206013,-0.1602471832396785,-0.14310547792725536,-2.09488084782995,-0.8945226455110075,0
1,2.1293185839659063,1.607143747821484,-0.4058958402654971,0.8938667968394352,2.9657005760226207,1
0,0.12906254065287823,0.9680967152691115,1.2801304808099998,-0.5215551635352856,-0.5001729009871384,0
0,0.3332369444653887,-0.005579160535088475,-0.3157479626012159,0.4002606835074461,-2.0699638065903807,0
0,-0.1893922253043683,-0.1455063519230644,0.4642888774466655,-0.26376002627357087,1.69991230281918,0
0,0.06948760975325566,0.16418091906961677,-2.3370616302801195,-0.034238973107300626,-0.11076795453800313,1
1,1.2205777681505068,0.15592147059534223,-1.5136008113932788,-0.5922507237826158,0.2014862117622281,0
1,2.3580900065093884,0.6808125795855683,2.0922931791024606,-0.07651002437067803,0.3273725343678055,0
0,0.912935645701321,-0.22521989932707054,0.05024439820824699,0.5770732363925406,-1.4150401862258166,0
0,0.827947680418244,-0.42778149043959157,-0.9984600234690187,-0.2757285201122239,-2.221081008948797,1
0,-0.24486525700671738,-0.9604999735460473,0.24287087122253856,-0.3328235607720078,1.8993742777512581,0
1,1.0277355763809477,1.914667190700551,-1.053058953452515,0.607537891476659,-1.6177326321900238,1
1,2.366184196450098,1.5558540377343932,-0.2833735418956831,0.6741798987973775,1.5836588418011772,1
0,0.3263443215548476,0.08415914836950476,-1.4526179392440148,-1.1374902138780185,0.4721207363971461,0
0,0.19715060491418548,-0.41639469069262414,-0.7887212177934305,-0.028908841851069383,0.12087185848974435,0
0,-0.3801792509670874,0.047635778798199094,-0.41633668945862706,-0.5237628098334449,-0.5224794004439,0
0,0.2553982875820589,0.3086696756646356,1.1206993143367117,0.013717975958005035,2.254610083334524,0
1,0.9488331642028391,1.2410623676580315,0.46404600768315973,1.4339668882029502,-0.746994594550007,1
0,0.3804374136474192,0.26674334354421886,0.6385240359420935,0.35896730701307744,-0.7190582417443259,0
0,0.8273320197637262,-0.47763628909506906,-0.025774651363980147,2.164244908956421,0.6188442768000929,0
1,2.5786273263447717,1.458491187793828,0.8228490983695855,0.21959452973512267,-0.7270282586546826,1
0,0.4251144324658896,0.6854989697556598,-0.8735192693432408,-0.16645850884722765,-1.0655144447570732,1
0,-0.829212929772673,0.7392118221456235,-0.7327059449816715,-0.01968246606047596,-0.11132691719880747,0
0,0.11839807856761293,0.7965532829697973,0.4075910714568796,0.142629849748258,0.6344855362152582,0
0,1.283809046434628,0.17134104925975016,-0.2791473900271765,0.32285142795424854,1.8264809116722138,0
0,-0.5211669542653705,0.018968372914647442,-0.013845848362830536,-0.9919673543994914,2.030442442160806,0
0,-0.0355089437461302,-0.2692733496956486,-0.16413527791459528,-0.23316019146790992,-1.8436691562933702,0
0,0.8481146110805863,-1.0844908539104499,1.2534504145614775,-0.72439611023569,0.9897633496810085,0
0,0.37028035324415126,-0.8069398178402953,1.3055529326788726,1.0296220504770006,-1.0367057471211936,0
0,1.4880937946910626,-0.10083298317915558,-0.6261657605637475,-1.9256686248165118,-0.9868439360626766,0
1,1.160278370062847,1.3350269305229416,-1.7598693468907316,0.15690301812096166,-0.5920247043639495,1
